162	391473.594781643	391487.678321229	393196.573360727	393190.545616321	15.31926205
0	391463.52928729	391465.232720776	393168.291018294	393169.445383584	2.057728083
1	391465.232720776	391465.663508327	393169.445383584	393172.060939836	2.650794677
2	391465.663508327	391465.291828669	393172.060939836	393173.86619035	1.843115619
3	391465.291828669	391463.275400828	393173.86619035	393174.686371389	2.176850517
4	391470.076598506	391469.186080282	393158.303204267	393161.342749897	3.167311216
5	391469.186080282	391468.32408572	393161.342749897	393161.946463232	1.052380357
6	391468.32408572	391465.383215655	393161.946463232	393162.219030261	2.953474144
7	391487.678321229	391478.467510188	393190.545616321	393187.855207734	9.595693742
8	391478.467510188	391476.171065789	393187.855207734	393186.725990155	2.559060222
9	391476.171065789	391474.799985522	393186.725990155	393184.821383511	2.346782385
10	391474.799985522	391474.201782215	393184.821383511	393182.2320431	2.657542278
11	391474.201782215	391474.297684054	393182.2320431	393173.862978596	8.369613959
12	391474.297684054	391465.663508332	393173.862978596	393172.060939838	8.820223017
13	391476.019156941	391470.076598506	393159.459841287	393158.303204264	6.054073830
14	391470.076598506	391468.168380885	393158.303204264	393156.957069474	2.335245888
15	391468.168380885	391466.016049348	393156.957069474	393156.627683797	2.177389714
16	391479.735906955	391478.822418846	393128.362714342	393136.005643158	7.697325601
17	391478.822418846	391477.972021965	393136.005643158	393143.12070293	7.165699575
18	391477.972021965	391470.141044924	393143.12070293	393141.554487165	7.986064940
19	391470.141044924	391470.100667149	393141.554487165	393143.527733784	1.973659692
20	391470.100667149	391469.398416448	393143.527733784	393144.074157214	0.889794702
21	391469.398416448	391466.443210379	393144.074157214	393144.690749763	3.018845686
22	391470.141044923	391468.94545744	393141.554487165	393140.40386448	1.659325764
23	391468.94545744	391467.055680975	393140.40386448	393138.708451232	2.538834608
24	391472.948745777	391472.827858633	393126.892586117	393128.795992458	1.907241306
25	391472.827858633	391472.081502608	393128.795992458	393129.107921631	0.808917254
26	391472.081502608	391468.942990039	393129.107921631	393129.855248697	3.226260821
27	391469.046639057	391470.231887612	393112.269589049	393110.938870385	1.782028702
28	391470.231887612	391471.872422329	393110.938870385	393110.221359125	1.790579951
29	391471.872422329	391474.169345708	393110.221359125	393110.601518856	2.328170619
30	391474.169345709	391476.67824525	393110.601518857	393111.717023832	2.745710883
31	391476.67824525	391481.671970666	393111.717023832	393112.704580256	5.090438215
32	391481.671970666	391480.711569415	393112.704580256	393120.199588181	7.556289721
33	391480.711569415	391479.735906955	393120.199588181	393128.362714342	8.221225331
34	391479.735906955	391472.948745777	393128.362714342	393126.892586116	6.944554259
35	391472.948745777	391472.282927318	393126.892586116	393126.124810537	1.016264513
36	391472.282927318	391470.144907686	393126.124810537	393124.444895776	2.719051589
37	391480.091459588	391479.574676661	393096.309455765	393097.520423462	1.316627265
38	391479.574676661	391478.802961399	393097.520423462	393097.950666776	0.883546125
