65	391490.447040648	391487.644308051	393343.075914612	393346.928756181	4.764420023
0	391469.390590536	391466.245247276	393441.359802287	393442.959903192	3.528952695
1	391466.245247276	391466.10551463	393442.959903192	393443.031661939	0.157081284
2	391466.10551463	391468.099876021	393443.031661939	393446.568130626	4.060060114
3	391468.099876021	391468.29248387	393446.568130626	393446.886401292	0.372013440
4	391468.29248387	391468.416877187	393446.886401292	393447.057431413	0.211482859
5	391468.416877187	391468.511035489	393447.057431413	393447.165852879	0.143600139
6	391468.511035489	391468.681917621	393447.165852879	393447.325756903	0.234029912
7	391468.681917621	391469.259192908	393447.325756903	393447.847219503	0.777926731
8	391469.259192908	391469.920181081	393447.847219503	393448.406854773	0.866081405
9	391469.920181081	391470.286619651	393448.406854773	393448.727748485	0.487083154
10	391470.286619651	391470.608489956	393448.727748485	393449.05296304	0.457564203
11	391470.608489956	391470.880527228	393449.05296304	393449.39438466	0.436546675
12	391470.880527228	391471.273412664	393449.39438466	393449.993856123	0.716746119
13	391471.273412664	391471.512370692	393449.993856123	393450.432183695	0.499231409
14	391471.512370692	391471.633410439	393450.432183695	393450.761409119	0.350770580
15	391471.633410439	391471.679000497	393450.761409119	393450.922690074	0.167600715
16	391471.679000497	391471.690201358	393450.922690074	393451.028271989	0.106174384
17	391471.690201358	391471.683692047	393451.028271989	393451.099760652	0.071784399
18	391471.683692047	391471.657313698	393451.099760652	393451.196353522	0.100129915
19	391471.657313698	391471.619220467	393451.196353522	393451.262602339	0.076419892
20	391471.619220467	391471.274537177	393451.262602339	393451.685219695	0.545354930
22	391500.896648406	391497.592964009	393444.59767477	393443.114834452	3.621207809
23	391497.592964009	391493.573819585	393443.114834452	393441.414460348	4.364034142
24	391493.573819585	391487.301584334	393441.414460348	393438.631074826	6.862082045
25	391487.301584334	391484.717683531	393438.631074826	393437.581912475	2.788778406
26	391484.717683531	391483.029131166	393437.581912475	393437.173275825	1.737294736
27	391483.029131166	391481.829412183	393437.173275825	393437.14730734	1.200000000
28	391481.829412183	391477.276322736	393437.14730734	393437.772650515	4.595832633
29	391477.276322736	391473.7426198	393437.772650515	393439.364345332	3.875635281
30	391473.7426198	391469.390590536	393439.364345332	393441.359802287	4.787693304
31	391470.039454035	391471.274537177	393457.130565105	393451.685219695	5.583656239
32	391471.274537177	391472.973597013	393451.685219695	393450.785198765	1.922717347
33	391472.973597013	391474.879641576	393450.785198765	393449.849988029	2.123116812
34	391474.879641576	391479.274600702	393449.849988029	393453.565166663	5.754843004
35	391475.040602559	391479.858584348	393370.681778695	393371.290035616	4.856225386
36	391479.858584348	391480.31429696	393371.290035616	393371.765538524	0.658617491
37	391480.31429696	391480.394922466	393371.765538524	393371.825784086	0.100647901
38	391480.394922466	391480.505677908	393371.825784086	393371.855334585	0.114629839
39	391480.505677908	391480.599526387	393371.855334585	393371.870081213	0.094999999
40	391480.599526387	391480.757304419	393371.870081213	393371.86450514	0.157876534
41	391480.757304419	391480.858448598	393371.86450514	393371.832821468	0.105990565
42	391480.858448598	391481.098148282	393371.832821468	393371.673093382	0.288043399
43	391481.098148282	391483.287668632	393371.673093382	393374.765450838	3.789020189
44	391483.287668632	391481.179615288	393374.765450838	393376.707765976	2.866439777
45	391489.500385041	391485.752620641	393365.118907891	393368.007160478	4.731568555
46	391485.752620641	391483.508519679	393368.007160478	393369.675030638	2.796029327
47	391483.508519679	391481.802456317	393369.675030638	393371.088333438	2.215418019
48	391481.802456317	391481.098148282	393371.088333438	393371.673093382	0.915420122
49	391490.998838398	391490.901532709	393384.218014874	393384.238154456	0.099368002
50	391490.901532709	391490.809659988	393384.238154456	393384.223718283	0.092999999
51	391490.809659988	391490.721357503	393384.223718283	393384.186560899	0.095801878
52	391490.721357503	391490.220569437	393384.186560899	393383.708024261	0.692665864
53	391490.220569437	391485.34287057	393383.708024261	393382.423297924	5.044052735
54	391507.671288161	391488.413101717	393371.394083682	393355.038464871	25.26626232
55	391488.413101717	391485.582054579	393355.038464871	393358.501637963	4.473074531
56	391485.582054579	391485.097715022	393358.501637963	393359.550504238	1.155294450
57	391485.097715022	391485.040065695	393359.550504238	393360.362892916	0.814431586
58	391485.040065695	391485.603892056	393360.362892916	393361.129070303	0.951277011
59	391485.603892056	391486.196211266	393361.129070303	393361.692475976	0.817476604
60	391486.196211266	391489.033565401	393361.692475976	393364.5981321	4.061208687
61	391489.033565401	391489.500385041	393364.5981321	393365.118907891	0.699376865
62	391488.413101717	391486.090261926	393355.038464871	393352.160865382	3.698129731
63	391486.090261926	391486.225446336	393352.160865382	393349.178196827	2.985730486
64	391486.225446336	391487.644308051	393349.178196827	393346.928756181	2.659539769
66	391496.507797825	391496.208672978	393453.692828182	393453.9264097	0.379520750
67	391496.208672978	391495.860585657	393453.9264097	393453.972887834	0.351176593
68	391495.860585657	391495.326710709	393453.972887834	393453.961331858	0.533999999
69	391495.326710709	391494.691491632	393453.961331858	393453.733532114	0.674830349
70	391494.691491632	391492.39558841	393453.733532114	393452.456548796	2.627138747
71	391492.39558841	391488.932714041	393452.456548796	393455.740379806	4.772320714
72	391489.500385041	391490.759787583	393365.118907891	393366.522414299	1.885716044
73	391490.759787583	391491.738925066	393366.522414299	393367.506329838	1.388092216
74	391491.738925066	391493.119270835	393367.506329838	393368.797245234	1.889925130
75	391493.119270835	391494.139389881	393368.797245234	393369.66207882	1.337378031
76	391494.139389881	391497.114659195	393369.66207882	393371.928393562	3.740108287
77	391497.114659195	391499.294652411	393371.928393562	393373.53526617	2.708211586
78	391490.998838398	391491.389476892	393384.218014874	393384.572955104	0.527807730
79	391491.389476892	391491.947561194	393384.572955104	393384.989635932	0.696477566
80	391491.947561194	391494.26079216	393384.989635932	393386.727781926	2.893473518
81	391494.26079216	391493.612868412	393386.727781926	393387.771861816	1.228783137
82	391499.294652411	391496.544486647	393373.53526617	393376.226991504	3.848219978
